STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LX01,LX01_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00023065,1999-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.4,",X",469.8,0,31.4,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",20,",0",3,",0",8,,3,,19990929,",,0",19990930,"+,,0",19990930,"+,,0",1,,19990928,",,0",19990901,",,0",-0.6,",0,29,",0,",,0,30,+",0,",,0,30,+",10.9,",,0,28,",33.9,",0,01,",193.7,"2,,,0",112.8,0,22.8,",,,0,3,2",109.1,",0",28.9,",,,0,3,2",7.2,",,,0,3,2",11.7,",,,0,3,2",16.5,",,,0,3,2",9.81,",,,0",20.9,",,,0,3,2",22.62,",,,0",21.4,",,,0",,,,,,,0,",,,0",15.74,",0",23.22,",,,0",8.26,",,,0",16073,",X",,,360,",X",20,",X",,,5751,",,,0",,,14.8,",X",19.7,",X",,
USW00023065,1999-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5,",X",473.1,0,3.3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",19,",0",1,",0",1,,,,19991017,",,0",19991031,"+,,0",19991031,"+,,0",,,19991029,"+,,0",19991012,",,0",-6.1,",0,17,",0,",,0,31,+",0,",,0,31,+",0.3,",,0,29,+",32.8,",0,12,",,,325.9,0,15,",,,0,3,2",213.1,",0",20.6,",,,0,3,2",7.8,",,,0,3,2",10,",,,0,3,2",11.4,",,,0,3,2",,,15,",,,0,3,2",,,0.6,",,,0",,,,,,,0,",,,0",11.57,",0",20.82,",,,0",2.31,",,,0",15621,"1,X",,,340,",X",340,",X",,,,,,,19.2,",X",21.9,",X",,
USW00023065,1999-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.9,",X",473.1,0,0,",0",1,",0",1,",0",0,",0",1,",0",1,",0",0,",0",21,",0",0,",0",13,",0",0,",0",6,,2,,19991124,",,0",19991123,",,0",19991122,",,0",,,19991122,",,0",19991113,"+,,0",-10.6,",0,24,",51,",,0,23,",46,",,0,22,",3.6,",,0,22,",26.1,",0,13,+",,,636.2,0,11.1,",,,0,3,2",310.3,",0",13.9,",,,0,3,2",0.6,",,,0,3,2",2.8,",,,0,3,2",7.1,",,,0,3,2",,,10.5,",,,0,3,2",,,3.6,",,,0",,,,,,,46,",,,0",7.99,",0",17.28,",,,0",-1.3,",,,0",14867,",X",,,340,",X",340,",X",,,,,,,19.7,",X",23.7,",X",,
USW00023065,1999-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.6,",X",473.1,0,0,",0",5,",0",1,",0",0,",0",1,",0",0,",0",0,",0",30,",0",0,",0",0,",0",0,",0",9,,1,,19991222,",,0",19991204,",,0",19991222,"+,,0",,,19991217,",,0",19991228,",,0",-11.1,",0,22,",25,",,0,04,",13,",,0,22,+",4.6,",,0,17,",19.4,",0,28,",,,1158,0,6.1,",,,0,3,2",521.8,",0",7.2,",,,0,3,2",-2.2,",,,0,3,2",0,",,,0,3,2",1.1,",,,0,3,2",,,2.5,",,,0,3,2",,,8,",,,0",,,,,,,42,",,,0",1.5,",0",9.57,",,,0",-6.56,",,,0",11945,",X",,,360,",X",360,",X",,,,,,,20.6,",X",25.9,",X",,
USW00023065,2000-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.9,",X",0,0,0,",0",3,",0",1,",0",0,",0",2,",0",1,",0",0,",0",31,",0",3,",0",0,",0",0,",0",7,,2,,20000103,",,0",20000104,",,0",20000103,",,0",,,20000103,",,0",20000115,",,0",-14.4,",0,03,",51,",,0,04,",64,",,0,03,",4.6,",,0,03,",19.4,",0,15,",,,1733,0,2.8,"2,,,0,3,2",575,",0",5.6,"2,,,0,3,2",-1.1,"2,,,0,3,2",-0.6,"2,,,0,3,2",0.6,"2,,,0,3,2",,,1.8,"2,,,0,3,2",,,6.6,",,,0",,,,,,,72,",,,0",-0.22,",0",7.44,",,,0",-7.87,",,,0",10912,"2,X",,,350,",X",350,",X",,,,,,,17.4,",X",20.6,",X",,
USW00023065,2000-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.7,",X",0,0,0,",0",8,",0",3,",0",0,",0",2,",0",3,",0",0,",0",27,",0",2,",0",4,",0",0,",0",10,,2,,20000201,",,0",20000219,"+,,0",20000225,",,0",1,,20000226,"+,,0",20000228,",,0",-13.3,",0,01,",25,",,0,19,+",43,",,0,25,",4.3,",,0,26,+",23.3,",0,28,",,,2154.8,0,5,",,,0,3,2",421.8,",0",10.6,",,,0,3,2",-1.1,",,,0,3,2",-0.6,",,,0,3,2",1.5,",,,0,3,2",,,4.4,",,,0,3,2",,,18.3,",,,0",,,,,,,124,",,,0",3.79,",0",12.73,",,,0",-5.15,",,,0",12911,",X",,,340,",X",340,",X",,,,,,,17.9,",X",21.5,",X",,
USW00023065,2000-03,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.5,",X",0,0,0,",0",14,",0",5,",0",0,",0",3,",0",4,",0",0,",0",25,",0",0,",0",3,",0",0,",0",20,,2,,20000317,"+,,0",20000303,",,0",20000302,",,0",1,,20000307,",,0",20000306,",,0",-7.2,",0,17,+",76,",,0,03,",76,",,0,02,",17.3,",,0,07,",22.8,",0,06,",,,2571.4,0,7.2,",,,0,3,2",416.6,",0",14.4,",,,0,3,2",1.7,",,,0,3,2",3.3,",,,0,3,2",3.6,",,,0,3,2",,,7.9,",,,0,3,2",,,59.3,",,,0",,,,,,,218,",,,0",4.9,",0",11.72,",,,0",-1.93,",,,0",11916,",X",,,330,",X",320,",X",,,,,,,27.7,",X",31.7,",X",,
USW00023065,2000-04,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,6.5,",X",1.7,0,1.7,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",16,",0",1,",0",15,",0",0,",0",7,,,,20000416,"+,,0",20000401,",,0",20000416,"+,,0",4,,20000430,",,0",20000418,",,0",-5.6,",0,16,+",0,",T,0,01,",0,",T,0,16,+",14.5,",,0,30,",31.7,",0,18,",,,2812.8,0,12.2,",,,0,3,2",241.4,",0",17.8,",,,0,3,2",2.2,",,,0,3,2",5.6,",,,0,3,2",7.4,",,,0,3,2",,,13.2,",,,0,3,2",,,31.1,",,,0",,,,,,,0,",T,,0",10.34,",0",20.06,",,,0",0.63,",,,0",16669,",X",,,330,",X",340,",X",,,,,,,20.6,",X",24.6,",X",,
USW00023065,2000-05,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.6,",X",44.2,0,42.5,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",24,",0",6,",0",8,,2,,20000513,",,0",20000531,"+,,0",20000531,"+,,0",3,,20000526,"+,,0",20000529,",,0",-1.1,",0,13,",0,",,0,31,+",0,",,0,31,+",5.6,",,0,26,+",39.4,",0,29,",269.6,",,,0",2896.2,0,20,",,,0,3,2",83.4,",0",26.7,",,,0,3,2",7.2,",,,0,3,2",11.1,",,,0,3,2",13.5,",,,0,3,2",10.07,",,,0",19.8,",,,0,3,2",24.12,",,,0",12.8,",,,0",,,,,,,0,",,,0",17.01,",0",25.84,",,,0",8.19,",,,0",18096,",X",,,320,",X",210,",W",,,7448,",,,0",,,22.8,",X",27.7,",W",,
USW00023065,2000-06,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,6.1,",X",135.1,0,90.9,",0",6,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",12,",0",4,,,,20000605,",,0",20000630,"+,,0",20000630,"+,,0",5,,20000627,",,0",20000607,",,0",6.7,",0,05,",0,",,0,30,+",0,",,0,30,+",24.1,",,0,27,",37.8,",0,07,",343.5,",,,0",2920.2,0,21.7,",,,0,3,2",24,",0",27.8,",,,0,3,2",13.9,",,,0,3,2",17.8,",,,0,3,2",17.7,",,,0,3,2",13.26,",,,0",24.1,",,,0,3,2",27.33,",,,0",53.2,",,,0",,,,,,,0,",,,0",20.56,",0",29.13,",,,0",11.99,",,,0",18111,",X",,,290,",X",300,",X",,,,,,,25.9,",X",29.5,",X",,
USW00023065,2000-07,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.8,",X",336.6,0,201.5,",0",9,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",7,,,,20000731,"+,,0",20000731,"+,,0",20000722,"+,,0",12,,20000720,",,0",20000706,",,0",11.7,",0,31,+",0,",,0,31,+",0,",T,0,22,+",35.1,",,0,20,",38.3,",0,06,",332.8,",,,0",0.3,0,25.6,",,,0,3,2",0.3,",0",32.8,",,,0,3,2",16.1,",,,0,3,2",21.7,",,,0,3,2",21.8,",,,0,3,2",17.97,",,,0",28.2,",,,0,3,2",31.79,",,,0",84.5,",,,0",,,,,,,0,",T,,0",24.82,",0",33.11,",,,0",16.54,",,,0",21669,",X",,,350,",X",350,",X",,,5541,",,,0",,,24.1,",X",28.2,",X",,
USW00023065,2000-08,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.5,",X",547.6,0,211,",0",10,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",26,",0",3,,1,,20000820,",,0",20000831,"+,,0",20000831,"+,,0",11,,20000820,",,0",20000808,",,0",12.8,",0,20,",0,",,0,31,+",0,",,0,31,+",29.2,",,0,20,",38.9,",0,08,",341,",,,0",0.3,0,25,",,,0,3,2",0,",0",32.2,",,,0,3,2",19.4,",,,0,3,2",25,",,,0,3,2",22.2,",,,0,3,2",17.96,",,,0",28.9,",,,0,3,2",31.95,",,,0",65.9,",,,0",,,,,,,0,",,,0",25.14,",0",33.95,",,,0",16.33,",,,0",20974,"1,X",,,230,",X",220,",X",,,4336,",,,0",,,21,",X",24.1,",X",,
USW00023065,2000-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.2,",X",632.2,0,84.6,",0",6,",0",4,",0",0,",0",1,",0",0,",0",0,",0",3,",0",0,",0",25,",0",12,",0",5,,,,20000925,"+,,0",20000924,",,0",20000924,",,0",2,,20000920,",,0",20000906,",,0",-1.1,",0,25,+",25,",,0,24,",13,",,0,24,",8.1,",,0,20,",37.8,",0,06,",255.4,"1,,,0",71.3,0,22.8,",,,0,3,2",71,",0",30,",,,0,3,2",6.1,",,,0,3,2",9.4,",,,0,3,2",16.8,",,,0,3,2",11.68,"1,,,0",24.4,",,,0,3,2",24.39,",,,0",22.6,",,,0",,,,,,,13,",,,0",18.79,",0",28.17,",,,0",9.41,",,,0",16716,"1,X",,,210,",X",240,",X",,,5593,",,,0",,,17.9,",X",22.8,",X",,
USW00023065,2000-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.9,",X",639.1,0,6.9,",0",10,",0",8,",0",1,",0",0,",0",0,",0",0,",0",5,",0",0,",0",11,",0",1,",0",11,,2,,20001008,",,0",20001031,"+,,0",20001006,",,0",4,,20001028,",,0",20001001,",,0",-6.7,",0,08,",0,",,0,31,+",0,",T,0,06,",50.5,",,0,28,",32.2,",0,01,",,,281.8,0,16.7,"1,,,0,3,2",210.5,",0",25.6,"1,,,0,3,2",4.4,"1,,,0,3,2",10,"1,,,0,3,2",10.9,"1,,,0,3,2",,,17.1,"1,,,0,3,2",,,107.8,",,,0",,,,,,,0,",T,,0",11.77,",0",19.37,",,,0",4.16,",,,0",15367,"1,X",,,180,",X",200,",X",,,,,,,17.9,",X",24.6,",X",,
USW00023065,2000-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.6,",X",639.1,0,0,",0",2,",0",1,",0",0,",0",5,",0",1,",0",0,",0",27,",0",5,",0",0,",0",0,",0",3,,,,20001114,"+,,0",20001112,",,0",20001111,",,0",1,,20001111,",,0",20001105,",,0",-14.4,",0,14,+",51,",,0,12,",66,",,0,11,",5.8,",,0,11,",16.7,",0,05,",,,846.7,0,8.3,",,,0,3,2",564.9,",0",13.9,",,,0,3,2",-3.3,",,,0,3,2",-0.6,",,,0,3,2",1,",,,0,3,2",,,3.6,",,,0,3,2",,,7.6,",,,0",,,,,,,71,",,,0",-0.5,",0",5.58,",,,0",-6.58,",,,0",12135,",X",,,350,",X",350,",X",,,,,,,19.2,",X",21.5,",X",,
USW00023065,2000-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.6,",X",639.1,0,0,",0",6,",0",0,",0",0,",0",3,",0",1,",0",1,",0",31,",0",7,",0",0,",0",0,",0",13,,3,,20001211,",,0",20001231,"+,,0",20001210,",,0",,,20001231,",,0",20001207,",,0",-19.4,",0,11,",25,",,0,31,+",30,",,0,10,",1,",,0,31,",16.1,",0,07,",,,1514.2,0,1.1,",,,0,3,2",667.5,",0",7.2,",,,0,3,2",-3.3,",,,0,3,2",-2.2,",,,0,3,2",-1.3,",,,0,3,2",,,1.1,",,,0,3,2",,,3,",,,0",,,,,,,72,",,,0",-3.2,",0",4.12,",,,0",-10.52,",,,0",11404,"1,X",,,350,",X",350,",X",,,,,,,21.5,",X",27.7,",X",,
USW00023065,2001-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.5,",X",0,0,0,",0",5,",0",3,",0",0,",0",19,",0",3,",0",0,",0",31,",0",7,",0",1,",0",0,",0",11,,3,,20010101,",,0",20010131,"+,,0",20010113,",,0",,,20010113,",,0",20010104,",,0",-17.2,",0,01,",178,",,0,31,+",155,",,0,13,",11.4,",,0,13,",21.1,",0,04,",,,2124.8,0,2.2,",,,0,3,2",610.6,",0",3.3,",,,0,3,2",-3.3,",,,0,3,2",-1.7,",,,0,3,2",0.7,",,,0,3,2",,,1.7,",,,0,3,2",,,23.1,",,,0",,,,,,,361,",,,0",-1.36,",0",5.17,",,,0",-7.9,",,,0",13712,",X",,,350,",X",340,",X",,,,,,,19.7,",X",22.8,",X",,
USW00023065,2001-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.2,",X",0,0,0,",0",7,",0",3,",0",0,",0",11,",0",4,",0",1,",0",28,",0",10,",0",0,",0",0,",0",20,,9,,20010210,",,0",20010209,",,0",20010208,",,0",,,20010208,",,0",20010205,",,0",-18.3,",0,10,",152,",,0,09,",132,",,0,08,",4.6,",,0,08,",14.4,",0,05,",,,2700.7,0,2.2,"2,,,0,3,2",575.9,",0",2.8,"1,,,0,3,2",-3.9,"2,,,0,3,2",-0.6,"1,,,0,3,2",0.1,"2,,,0,3,2",,,1.1,"1,,,0,3,2",,,13.5,",,,0",,,,,,,271,",,,0",-2.23,",0",2.56,",,,0",-7.03,",,,0",8379,"1,X",,,360,",X",360,",X",,,,,,,16.1,",X",19.2,",X",,
USW00023065,2001-03,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5,",X",0,0,0,",0",7,",0",2,",0",0,",0",4,",0",1,",0",0,",0",26,",0",2,",0",1,",0",0,",0",21,,7,,20010316,",,0",20010301,",,0",20010325,",,0",1,,20010330,",,0",20010320,",,0",-8.3,",0,16,",51,",,0,01,",25,",,0,25,",4.3,",,0,30,",21.7,",0,20,",,,3143.3,0,5.6,",,,0,3,2",442.6,",0",17.2,",,,0,3,2",-0.6,",,,0,3,2",0,",,,0,3,2",1.3,",,,0,3,2",,,6.5,",,,0,3,2",,,14.1,",,,0",,,,,,,63,",,,0",4.05,",0",10.46,",,,0",-2.35,",,,0",13525,",X",,,10,",X",10,",X",,,,,,,17.4,",X",21,",X",,
USW00023065,2001-04,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,6.1,",X",4.2,0,4.2,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",16,",0",0,",0",8,,3,,20010417,",,0",20010430,"+,,0",20010422,"+,,0",5,,20010406,",,0",20010419,",,0",-6.1,",0,17,",0,",,0,30,+",0,",T,0,22,+",6.6,",,0,06,",30.6,",0,19,",190.7,"2,,,0",3356.7,0,15,",,,0,3,2",213.4,",0",23.3,",,,0,3,2",2.2,",,,0,3,2",7.8,",,,0,3,2",7.3,",,,0,3,2",5.3,"3,,,0",15.2,",,,0,3,2",18.5,",,,0",18.9,",,,0",,,,,,,0,",T,,0",11.36,",0",20.17,",,,0",2.55,",,,0",17903,"1,X",,,350,",X",350,",X",,,6739,"1,,,0",,,24.6,",X",30,",X",,
USW00023065,2001-05,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.8,",X",28.2,0,24,",0",10,",0",6,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",21,",0",2,",0",8,,2,,20010525,",,0",20010531,"+,,0",20010520,",,0",5,,20010504,",,0",20010501,",,0",0,",0,25,",0,",,0,31,+",0,",T,0,20,",37.8,",,0,04,",32.8,",0,01,",243.1,",,,0",3461.1,0,18.3,",,,0,3,2",104.4,",0",27.2,",,,0,3,2",8.3,",,,0,3,2",10,",,,0,3,2",12.3,",,,0,3,2",10.24,",,,0",19.8,",,,0,3,2",23.12,",,,0",72.6,",,,0",,,,,,,0,",T,,0",15.74,",0",23,",,,0",8.48,",,,0",17622,",W",,,10,",X",360,",X",,,6214,"2,,,0",,,19.7,",X",23.7,",X",,
USW00023065,2001-06,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.7,",X",157.7,0,129.5,",0",10,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",16,",0",8,,1,,20010615,",,0",20010630,"+,,0",20010629,"+,,0",6,,20010629,",,0",20010618,",,0",5,",0,15,",0,",,0,30,+",0,",T,0,29,+",9.4,",,0,29,",38.9,",0,18,",341.6,",,,0",3484.9,0,21.1,",,,0,3,2",23.8,",0",28.9,",,,0,3,2",10.6,",,,0,3,2",13.3,",,,0,3,2",15.9,",,,0,3,2",13.57,"1,,,0",24.4,",,,0,3,2",28.95,",,,0",21.9,",,,0",,,,,,,0,",T,,0",21.86,",0",30.58,",,,0",13.14,",,,0",19159,",X",,,310,",X",260,",X",,,6481,",,,0",,,20.1,",X",24.6,",X",,
USW00023065,2001-07,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.9,",X",396.8,0,239.1,",0",13,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",11,,,,20010701,",,0",20010731,"+,,0",20010712,"+,,0",11,,20010701,",,0",20010706,",,0",16.1,",0,01,",0,",,0,31,+",0,",T,0,12,+",54.4,",,0,01,",38.9,",0,06,",314.8,",,,0",0,0,22.8,",,,0,3,2",0,",0",31.1,",,,0,3,2",16.7,",,,0,3,2",21.7,",,,0,3,2",19.5,",,,0,3,2",19.06,",,,0",27.6,",,,0,3,2",32.65,",,,0",154.8,",,,0",,,,,,,0,",T,,0",26.05,",0",33.73,",,,0",18.36,",,,0",17626,",X",,,150,",X",40,",X",,,5135,",,,0",,,24.1,",X",27.7,",X",,
USW00023065,2001-08,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,4.8,",X",573.2,0,176.4,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",5,,1,,20010816,",,0",20010831,"+,,0",20010831,"+,,0",9,,20010805,",,0",20010805,",,0",11.7,",0,16,",0,",,0,31,+",0,",,0,31,+",6.9,",,0,05,",38.3,",0,05,",300.8,",,,0",0,0,22.8,"1,,,0,3,2",0,",0",30,"1,,,0,3,2",13.9,"1,,,0,3,2",18.9,"1,,,0,3,2",17.7,"1,,,0,3,2",16.6,",,,0",25.5,"1,,,0,3,2",29.97,",,,0",22,",,,0",,,,,,,0,",,,0",24.02,",0",32.65,",,,0",15.4,",,,0",20828,",W",,,200,",X",190,",X",,,4973,",,,0",,,15.6,",X",21.5,",X",,
USW00023065,2001-09,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5,",X",632.3,0,59.1,",0",8,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",8,",0",10,,3,,20010926,"+,,0",20010930,"+,,0",20010906,",,0",6,,20010917,",,0",20010902,",,0",3.9,",0,26,+",0,",,0,30,+",0,",T,0,06,",12.7,",,0,17,",35.6,",0,02,",206,",,,0",50.7,0,22.8,",,,0,3,2",50.7,",0",30.6,",,,0,3,2",10.6,",,,0,3,2",13.9,",,,0,3,2",16.6,",,,0,3,2",12.75,",,,0",24,",,,0,3,2",25.55,",,,0",43,",,,0",,,,,,,0,",T,,0",18.61,",0",26.95,",,,0",10.27,",,,0",17982,"1,X",,,350,",X",300,",X",,,5335,",,,0",,,18.3,",X",25.9,",X",,
USW00023065,2001-10,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.2,",X",639.8,0,7.5,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",15,",0",1,",0",1,,,,20011026,",,0",20011015,",,0",20011015,",,0",,,20011012,",,0",20011002,",,0",-4.4,",0,26,",0,",T,0,15,",8,",,0,15,",5.6,",,0,12,",33.3,",0,02,",,,259.7,0,17.2,",,,0,3,2",209,",0",26.7,",,,0,3,2",5,",,,0,3,2",11.1,",,,0,3,2",10,",,,0,3,2",,,17.6,",,,0,3,2",,,11.5,",,,0",,,,,,,8,",,,0",11.83,",0",20.78,",,,0",2.88,",,,0",14688,",X",,,340,",X",340,",X",,,,,,,16.5,",X",20.6,",X",,
USW00023065,2001-11,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.3,",X",639.8,0,0,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",17,",0",2,",0",4,",0",0,",0",15,,5,,20011128,",,0",20011130,"+,,0",20011126,"+,,0",,,20011123,",,0",20011107,",,0",-16.1,",0,28,",0,",,0,30,+",0,",T,0,26,+",17.3,",,0,23,",25.6,",0,07,",,,621.9,0,11.1,",,,0,3,2",362.2,",0",17.8,",,,0,3,2",-3.3,",,,0,3,2",-0.6,",,,0,3,2",5.6,",,,0,3,2",,,11.3,",,,0,3,2",,,22.4,",,,0",,,,,,,0,",T,,0",6.26,",0",14.75,",,,0",-2.23,",,,0",14005,",X",,,360,",X",360,",X",,,,,,,20.1,",X",23.7,",X",,
USW00023065,2001-12,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5,",X",639.8,0,0,",0",3,",0",3,",0",0,",0",3,",0",1,",0",0,",0",31,",0",2,",0",0,",0",0,",0",3,,,,20011229,",,0",20011223,"+,,0",20011222,",,0",,,20011211,",,0",20011204,",,0",-12.8,",0,29,",51,",,0,23,+",64,",,0,22,",6.6,",,0,11,",18.3,",0,04,",,,1159.9,0,2.2,"1,,,0,3,2",538,",0",6.7,"1,,,0,3,2",-3.3,"1,,,0,3,2",0,"1,,,0,3,2",0.4,"1,,,0,3,2",,,2.5,"1,,,0,3,2",,,16,",,,0",,,,,,,77,",,,0",0.98,",0",8.83,",,,0",-6.87,",,,0",14599,",X",,,340,",X",340,",X",,,,,,,16.1,",X",18.3,",X",,
USW00023065,2002-01,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,5.1,",X",0,0,0,",0",4,",0",2,",0",0,",0",1,",0",2,",0",1,",0",29,",0",6,",0",2,",0",0,",0",3,,,,20020102,",,0",20020131,",,0",20020130,",,0",,,20020130,",,0",20020126,",,0",-17.8,",0,02,",127,",,0,31,",97,",,0,30,",3.8,",,0,30,",23.9,",0,26,",,,1737.3,0,1.1,",,,0,3,2",577.4,",0",5.6,",,,0,3,2",-4.4,",,,0,3,2",-1.1,",,,0,3,2",-1,",,,0,3,2",,,0.7,",,,0,3,2",,,7.6,",,,0",,,,,,,145,",,,0",-0.29,",0",7.62,",,,0",-8.21,",,,0",14136,",X",,,340,",X",350,",X",,,,,,,17,",X",20.6,",X",,
USW00023065,2002-02,39.36729,-101.69322,1110.5,"GOODLAND RENNER FIELD, KS US",,,,,,,,,6.1,",X",0,0,0,",0",2,",0",1,",0",0,",0",7,",0",1,",0",1,",0",26,",0",2,",0",2,",0",0,",0",2,,,,20020226,",,0",20020201,",,0",20020225,",,0",,,20020225,",,0",20020223,",,0",-17.8,",0,26,",127,",,0,01,",43,",,0,25,",4.1,",,0,25,",22.8,",0,23,",,,2211,0,2.2,"1,,,0,3,2",473.7,",0",9.4,"1,,,0,3,2",-3.9,"1,,,0,3,2",-0.6,"1,,,0,3,2",-0.3,"1,,,0,3,2",,,2.1,"1,,,0,3,2",,,6.1,",,,0",,,,,,,63,",,,0",1.41,",0",9.93,",,,0",-7.1,",,,0",13737,",X",,,360,",X",350,",X",,,,,,,22.8,",X",27.7,",X",,
