"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013957","2016-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","9.48",",,,W","1014.7",",,,W","1005.3",",,,W","13.06",",,,W","4.1",",W","38.1","W","28.9",",W","10",",W","8",",W","3",",W","0",",W","0",",W","0",",W","1",",W","0",",W","24",",W","0",",W","11","","","","20160321",",,W","20160331","+,,W","20160331","+,,W","7","","20160308",",,W","20160315","+,,W","-0.5",",W,21,","0",",,W,31,+","0",",,W,31,+","130.0",",,W,08,","30.6",",W,15,+","803.8","W","65.2",",W","326.0",",,,W","","","64",",,,W","42",",,,W","89",",,,W","0",",,,W","17.16",",W","23.28",",,,W","11.05",",,,W","","","","","320",",W","130",",W","","","","","14.8",",W","17.9",",W","",""
"USW00013957","2016-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","13.17",",,,W","1015.1",",,,W","1005.8",",,,W","16.01",",,,W","3.6",",W","106.6","W","68.5",",W","10",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","11","","1","","20160403",",,W","20160430","+,,W","20160429",",,W","8","","20160418",",,W","20160428","+,,W","4.4",",W,03,","0",",,W,30,+","0",",T,W,29,","153.2",",,W,18,","30.6",",W,28,+","823.5","W","19.7",",W","337.9",",,,W","","","69",",,,W","47",",,,W","90",",,,W","0",",T,,W","19.96",",W","25.89",",,,W","14.03",",,,W","","","","","140",",W","140",",W","","","","","12.5",",W","14.8",",W","",""
"USW00013957","2016-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","16.87",",,,W","1015.1",",,,W","1005.8",",,,W","19.11",",,,W","3.3",",W","247.5","W","140.9",",W","6",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","2",",W","12","","","","20160507","+,,W","20160531","+,,W","20160531","+,,W","4","","20160527","+,,W","20160529",",,W","11.7",",W,07,+","0",",,W,31,+","0",",,W,31,+","31.2",",,W,27,+","33.3",",W,29,","824.6","W","1.1",",W","78.2",",,,W","","","71",",,,W","54",",,,W","91",",,,W","0",",,,W","22.84",",W","28.21",",,,W","17.47",",,,W","","","","","160",",W","130",",W","","","","","15.7",",W","21.0",",W","",""
"USW00013957","2016-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","22.34",",,,W","1014.9",",,,W","1005.8",",,,W","23.94",",,,W","2.5",",W","537.5","W","290.0",",W","10",",W","8",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","24",",W","14","","","","20160608","+,,W","20160630","+,,W","20160630","+,,W","7","","20160613",",,W","20160627",",,W","19.4",",W,08,+","0",",,W,30,+","0",",,W,30,+","38.4",",,W,13,","36.1",",W,27,","824.6","W","0.0",",W","113.0",",,,W","","","75",",,,W","54",",,,W","95",",,,W","0",",,,W","28.00",",W","32.98",",,,W","23.01",",,,W","","","","","70",",W","130",",W","","","","","13.0",",W","16.1",",W","",""
"USW00013957","2016-07","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","23.27",",,,W","1015.5",",,,W","1006.4",",,,W","25.07",",,,W","2.9",",W","894.0","W","356.5",",W","7",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","30",",W","4","","","","20160701",",,W","20160731","+,,W","20160731","+,,W","7","","20160715",",,W","20160723",",,W","20.6",",W,01,","0",",,W,31,+","0",",,W,31,+","48.5",",,W,15,","38.3",",W,23,","0.0","W","0.0",",W","98.7",",,,W","","","71",",,,W","48",",,,W","93",",,,W","0",",,,W","29.83",",W","35.47",",,,W","24.19",",,,W","","","","","320","1,W","320","4,W","","","","","16.5","1,W","21.0","4,W","",""
"USW00013957","2016-08","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","24.07",",,,W","1014.9",",,,W","1005.8",",,,W","25.24",",,,W","2.2",",W","1226.2","W","332.2",",W","16",",W","11",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","22",",W","14","","1","","20160823",",,W","20160831","+,,W","20160831","+,,W","18","","20160825",",,W","20160812",",,W","22.2",",W,23,","0",",,W,31,+","0",",,W,31,+","55.1",",,W,25,","38.3",",W,12,","0.0","W","0.0",",W","198.6",",,,W","","","80",",,,W","57",",,,W","96",",,,W","0",",,,W","29.05",",W","33.89",",,,W","24.21",",,,W","","","","","30",",W","30",",W","","","","","17.9",",W","21.9",",W","",""
"USW00013957","2016-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","21.23",",,,W","1016.3",",,,W","1007.2",",,,W","22.96",",,,W","2.2",",W","1488.5","W","262.3",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","22",",W","12","","","","20160930","+,,W","20160930","+,,W","20160930","+,,W","4","","20160910",",,W","20160919",",,W","13.3",",W,30,+","0",",,W,30,+","0",",,W,30,+","3.6",",,W,10,","36.1",",W,19,","0.0","W","0.0",",W","4.1",",,,W","","","74",",,,W","50",",,,W","96",",,,W","0",",,,W","27.08",",W","32.75",",,,W","21.40",",,,W","","","","","10",",W","340",",W","","","","","11.2",",W","14.8",",W","",""
"USW00013957","2016-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","15.73",",,,W","1018.4",",,,W","1009.0",",,,W","18.15",",,,W","2.2",",W","1617.7","W","129.2",",W","4",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","5",",W","15","","","","20161022",",,W","20161031","+,,W","20161031","+,,W","2","","20161013",",,W","20161007","+,,W","6.7",",W,22,","0",",,W,31,+","0",",,W,31,+","17.0",",,W,13,","33.3",",W,07,+","6.4","W","6.4",",W","25.0",",,,W","","","71",",,,W","43",",,,W","95",",,,W","0",",,,W","22.30",",W","29.45",",,,W","15.14",",,,W","","","","","350",",W","320","1,W","","","","","9.4",",W","12.5","1,W","",""
"USW00013957","2016-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","11.01","1,,,W","1020.2","1,,,W","1010.6","1,,,W","13.47","1,,,W","2.8",",W","1642.9","W","25.2",",W","7",",W","4",",W","2",",W","0",",W","0",",W","0",",W","1",",W","0",",W","23",",W","0",",W","16","","3","","20161120",",,W","20161130","+,,W","20161130","+,,W","3","","20161123",",,W","20161102","+,,W","0.0",",W,20,","0",",,W,30,+","0",",,W,30,+","61.7",",,W,23,","30.6",",W,02,+","89.8","W","83.4",",W","110.7",",,,W","","","73","1,,,W","49","1,,,W","95","1,,,W","0",",,,W","16.39",",W","23.13",",,,W","9.66",",,,W","","","","","310",",W","310",",W","","","","","18.3",",W","23.7",",W","",""
"USW00013957","2016-12","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","5.90",",,,W","1021.4",",,,W","1011.8",",,,W","9.06",",,,W","3.7",",W","1656.8","W","13.9",",W","14",",W","4",",W","1",",W","0",",W","0",",W","0",",W","6",",W","0",",W","7",",W","0",",W","16","","2","","20161219",",,W","20161231","+,,W","20161231","+,,W","5","","20161203",",,W","20161226",",,W","-4.9",",W,19,","0",",,W,31,+","0",",,W,31,+","55.9",",,W,03,","28.3",",W,26,","315.0","W","225.2",",W","79.8",",,,W","","","72",",,,W","52",",,,W","92",",,,W","0",",,,W","11.52",",W","16.41",",,,W","6.63",",,,W","","","","","320",",W","320",",W","","","","","13.9",",W","17.0",",W","",""
"USW00013957","2017-01","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","6.78",",,,W","1017.8",",,,W","1008.3",",,,W","9.98",",,,W","4.0",",W","11.4","W","11.4",",W","10",",W","4",",W","1",",W","0",",W","0",",W","0",",W","5",",W","0",",W","15",",W","0",",W","15","","5","","20170108",",,W","20170131","+,,W","20170131","+,,W","2","","20170118",",,W","20170112",",,W","-7.7",",W,08,","0",",,W,31,+","0",",,W,31,+","39.4",",,W,18,","27.2",",W,12,","493.9","W","178.9",",W","65.2",",,,W","","","71",",,,W","50",",,,W","90",",,,W","0",",,,W","12.93",",W","18.35",",,,W","7.51",",,,W","","","","","140",",W","130",",W","","","","","14.3",",W","23.3",",W","",""
"USW00013957","2017-02","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","9.45",",,,W","1015.8",",,,W","1006.3",",,,W","12.48",",,,W","3.9",",W","37.2","W","25.8",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","17",",W","0",",W","13","","3","","20170216",",,W","20170228","+,,W","20170228","+,,W","3","","20170214",",,W","20170211",",,W","0.6",",W,16,","0",",,W,28,+","0",",,W,28,+","17.5",",,W,14,","30.0",",W,11,","584.5","W","90.6",",W","40.1",",,,W","","","69",",,,W","45",",,,W","92",",,,W","0",",,,W","16.02",",W","21.96",",,,W","10.07",",,,W","","","","","330",",W","330",",W","","","","","10.7",",W","14.8",",W","",""
"USW00013957","2017-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","10.42",",,,W","1019.6",",,,W","1010.3",",,,W","13.82",",,,W","3.8",",W","90.9","W","53.7",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","0",",W","11","","","","20170314",",,W","20170331","+,,W","20170331","+,,W","3","","20170306",",,W","20170320",",,W","1.1",",W,14,","0",",,W,31,+","0",",,W,31,+","13.2",",,W,06,","31.1",",W,20,","660.6","W","76.1",",W","37.0",",,,W","","","66",",,,W","42",",,,W","91",",,,W","0",",,,W","17.61",",W","24.07",",,,W","11.15",",,,W","","","","","160",",W","160",",W","","","","","15.7",",W","19.7",",W","",""
"USW00013957","2017-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","14.74","1,,,W","1013.7","1,,,W","1004.3","1,,,W","17.09","1,,,W","3.8",",W","174.1","W","83.2",",W","8",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","15","","1","","20170406",",,W","20170430","+,,W","20170430","+,,W","9","","20170402",",,W","20170428",",,W","5.6",",W,06,","0",",,W,30,+","0",",,W,30,+","60.5",",,W,02,","31.7",",W,28,","679.0","W","18.4",",W","108.3",",,,W","","","72",",,,W","48",",,,W","95",",,,W","0",",,,W","20.49",",W","27.05",",,,W","13.93",",,,W","","","","","270",",W","290",",W","","","","","14.8",",W","19.7",",W","",""
"USW00013957","2017-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","16.42",",,,W","1012.9",",,,W","1003.6",",,,W","18.55",",,,W","3.6",",W","290.5","W","116.4",",W","11",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","3",",W","14","","2","","20170501",",,W","20170531","+,,W","20170531","+,,W","8","","20170528",",,W","20170519",",,W","7.2",",W,01,","0",",,W,31,+","0",",,W,31,+","79.2",",,W,28,","32.8",",W,19,","683.1","W","4.1",",W","193.0",",,,W","","","73",",,,W","51",",,,W","95",",,,W","0",",,,W","21.95",",W","28.12",",,,W","15.79",",,,W","","","","","340",",W","340",",W","","","","","14.8",",W","20.1",",W","",""
"USW00013957","2017-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","21.56",",,,W","1012.7",",,,W","1003.5",",,,W","23.02",",,,W","3.3",",W","534.7","W","244.2",",W","11",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","14",",W","13","","1","","20170609",",,W","20170630","+,,W","20170630","+,,W","11","","20170622",",,W","20170630",",,W","15.6",",W,09,","0",",,W,30,+","0",",,W,30,+","37.3",",,W,22,","34.4",",W,30,","683.1","W","0.0",",W","77.6",",,,W","","","77",",,,W","57",",,,W","97",",,,W","0",",,,W","26.47",",W","31.29",",,,W","21.66",",,,W","","","","","170",",W","160",",W","","","","","11.2",",W","15.2",",W","",""
"USW00013957","2017-07","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","23.25",",,,W","1016.0",",,,W","1006.9",",,,W","24.71",",,,W","2.6",",W","860.7","W","326.0",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","8","","1","","20170710",",,W","20170731","+,,W","20170731","+,,W","11","","20170706",",,W","20170728",",,W","20.6",",W,10,","0",",,W,31,+","0",",,W,31,+","21.1",",,W,06,","37.8",",W,28,","0.0","W","0.0",",W","48.3",",,,W","","","76",",,,W","53",",,,W","96",",,,W","0",",,,W","28.85",",W","34.38",",,,W","23.31",",,,W","","","","","170",",W","170","1,W","","","","","17.9",",W","24.1","1,W","",""
"USW00013957","2017-08","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","23.13",",,,W","1014.2",",,,W","1004.9",",,,W","24.17",",,,W","2.9",",W","1146.1","W","285.4",",W","18",",W","7",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","19",",W","17","","","","20170805",",,W","20170831","+,,W","20170831","+,,W","8","","20170830",",,W","20170820","+,,W","20.6",",W,05,","0",",,W,31,+","0",",,W,31,+","75.2",",,W,30,","36.1",",W,20,+","0.0","W","0.0",",W","195.8",",,,W","","","82",",,,W","60",",,,W","98",",,,W","0",",,,W","27.54",",W","31.89",",,,W","23.19",",,,W","","","","","270",",W","270",",W","","","","","13.0",",W","17.4",",W","",""
"USW00013957","2017-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","18.55",",,,W","1015.2",",,,W","1006.0",",,,W","20.83",",,,W","2.2",",W","1349.6","W","203.5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","17",",W","12","","","","20170907",",,W","20170930","+,,W","20170930","+,,W","1","","20170912","+,,W","20170923",",,W","12.2",",W,07,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,12,+","34.4",",W,23,","0.0","W","0.0",",W","0.0",",T,,W","","","71",",,,W","45",",,,W","95",",,,W","0",",,,W","25.12",",W","31.36",",,,W","18.87",",,,W","","","","","350",",W","80","1,W","","","","","9.4",",W","11.2","1,W","",""
"USW00013957","2017-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","12.75",",,,W","1017.5","1,,,W","1008.1","1,,,W","15.91",",,,W","2.9",",W","1450.2","W","100.6",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","28",",W","4",",W","9","","","","20171029",",,W","20171031","+,,W","20171031","+,,W","1","","20171022",",,W","20171009","+,,W","-1.6",",W,29,","0",",,W,31,+","0",",,W,31,+","19.6",",,W,22,","33.9",",W,09,+","45.2","W","45.2",",W","28.8",",,,W","","","67",",,,W","40",",,,W","94",",,,W","0",",,,W","20.12",",W","27.19",",,,W","13.05",",,,W","","","","","310",",W","300",",W","","","","","14.3",",W","19.7",",W","",""
"USW00013957","2017-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","10.85",",,,W","1019.0",",,,W","1009.6",",,,W","13.13",",,,W","2.9",",W","1494.3","W","44.1",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","20",",W","0",",W","11","","1","","20171123",",,W","20171130","+,,W","20171130","+,,W","","","20171108",",,W","20171106","+,,W","-1.0",",W,23,","0",",,W,30,+","0",",,W,30,+","17.8",",,W,08,","31.1",",W,06,+","155.3","W","110.1",",W","36.3",",,,W","","","75",",,,W","49",",,,W","97",",,,W","0",",,,W","16.14",",W","22.57",",,,W","9.70",",,,W","","","","","310",",W","300",",W","","","","","14.3",",W","18.3",",W","",""
"USW00013957","2017-12","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","3.38",",,,W","1022.2",",,,W","1012.6",",,,W","6.72",",,,W","3.1",",W","1496.0","W","1.7",",W","8",",W","4",",W","1",",W","0",",W","0",",W","0",",W","9",",W","0",",W","9",",W","0",",W","4","","4","","20171209",",,W","20171231","+,,W","20171231","+,,W","1","","20171219",",,W","20171222","+,,W","-4.9",",W,09,","0",",,W,31,+","0",",,W,31,+","54.6",",,W,19,","26.7",",W,22,+","441.0","W","285.7",",W","104.8",",,,W","","","70",",,,W","49",",,,W","92",",,,W","0",",,,W","9.17",",W","14.91",",,,W","3.43",",,,W","","","","","320",",W","320",",W","","","","","11.2",",W","15.2",",W","",""
"USW00013957","2018-01","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","-0.93",",,,W","1025.8",",,,W","1016.1",",,,W","3.51",",,,W","3.5",",W","1.7","W","1.7",",W","8",",W","2",",W","0",",W","1",",W","1",",W","0",",W","18",",W","2",",W","3",",W","0",",W","8","","1","","20180118","+,,W","20180116",",,W","20180116",",,W","2","","20180111",",,W","20180121",",,W","-11.0",",W,18,+","50",",,W,16,","46",",,W,16,","21.6",",,W,11,","22.8",",W,21,","812.8","W","371.8",",W","36.0",",,,W","","","64",",,,W","40",",,,W","91",",,,W","46",",,,W","6.39",",W","12.80",",,,W","-0.01",",,,W","","","","","280",",W","260",",W","","","","","13.4",",W","17.4",",W","",""
"USW00013957","2018-02","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","9.68",",,,W","1020.4",",,,W","1011.0",",,,W","11.05",",,,W","3.7",",W","20.6","W","18.9",",W","16",",W","10",",W","3",",W","0",",W","0",",W","0",",W","2",",W","0",",W","10",",W","0",",W","19","","4","","20180208",",,W","20180228","+,,W","20180228","+,,W","6","","20180221",",,W","20180219",",,W","-1.6",",W,08,","0",",,W,28,+","0",",,W,28,+","94.7",",,W,21,","27.8",",W,19,","989.6","W","176.8",",W","233.9",",,,W","","","85",",,,W","67",",,,W","99",",,,W","0",",,,W","12.69",",W","17.47",",,,W","7.92",",,,W","","","","","160",",W","160","1,W","","","","","14.3",",W","17.4","1,W","",""
"USW00013957","2018-03","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","9.25",",,,W","1016.9",",,,W","1007.6",",,,W","12.85",",,,W","4.0",",W","53.4","W","32.8",",W","8",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24",",W","0",",W","10","","","","20180308",",,W","20180331","+,,W","20180331","+,,W","6","","20180328",",,W","20180327","+,,W","0.6",",W,08,","0",",,W,31,+","0",",,W,31,+","81.3",",,W,28,","29.4",",W,27,+","1071.8","W","82.2",",W","169.5",",,,W","","","66",",,,W","40",",,,W","94",",,,W","0",",,,W","16.74",",W","23.19",",,,W","10.29",",,,W","","","","","350",",W","360",",W","","","","","13.9",",W","17.0",",W","",""
"USW00013957","2018-04","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","10.13",",,,W","1016.3",",,,W","1007.0",",,,W","13.11",",,,W","4.0",",W","79.5","W","26.1",",W","8",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","20",",W","0",",W","9","","","","20180416",",,W","20180430","+,,W","20180406",",,W","7","","20180421",",,W","20180430","+,,W","1.1",",W,16,","0",",,W,30,+","0",",T,W,06,","51.3",",,W,21,","29.4",",W,30,+","1150.3","W","78.5",",W","146.5",",,,W","","","69",",,,W","44",",,,W","96",",,,W","0",",T,,W","16.59",",W","23.49",",,,W","9.68",",,,W","","","","","230",",W","150",",W","","","","","16.1",",W","20.6",",W","",""
"USW00013957","2018-05","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","19.25",",,,W","1014.1",",,,W","1004.9",",,,W","21.41",",,,W","2.8",",W","310.8","W","231.3",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","18",",W","7","","","","20180507","+,,W","20180531","+,,W","20180531","+,,W","7","","20180504",",,W","20180530","+,,W","15.0",",W,07,+","0",",,W,31,+","0",",,W,31,+","11.9",",,W,04,","35.0",",W,30,+","1150.3","W","0.0",",W","17.2",",,,W","","","70",",,,W","44",",,,W","96",",,,W","0",",,,W","25.80",",W","32.01",",,,W","19.58",",,,W","","","","","300",",W","330",",W","","","","","10.3",",W","17.0",",W","",""
"USW00013957","2018-06","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","21.88",",,,W","1013.7",",,,W","1004.5",",,,W","23.89",",,,W","3.4",",W","624.6","W","313.8",",W","3",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","28",",W","6","","","","20180605","+,,W","20180630","+,,W","20180630","+,,W","6","","20180605",",,W","20180629",",,W","18.9",",W,05,+","0",",,W,30,+","0",",,W,30,+","35.8",",,W,05,","37.8",",W,29,","1150.3","W","0.0",",W","44.2",",,,W","","","69",",,,W","45",",,,W","95",",,,W","0",",,,W","28.79",",W","34.46",",,,W","23.12",",,,W","","","","","350",",W","350",",W","","","","","14.3",",W","17.4",",W","",""
"USW00013957","2018-07","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","21.07",",,,W","1015.4",",,,W","1006.3",",,,W","23.75",",,,W","2.8",",W","993.4","W","368.8",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","11","","1","","20180730","+,,W","20180731","+,,W","20180731","+,,W","10","","20180729",",,W","20180722",",,W","21.7",",W,30,+","0",",,W,31,+","0",",,W,31,+","24.4",",,W,29,","42.2",",W,22,","0.0","W","0.0",",W","51.2",",,,W","","","64",",,,W","36",",,,W","90",",,,W","0",",,,W","30.23",",W","36.52",",,,W","23.94",",,,W","","","","","10",",W","10",",W","","","","","14.3",",W","19.2",",W","",""
"USW00013957","2018-08","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","20.69",",,,W","1015.9",",,,W","1006.7",",,,W","23.23",",,,W","3.1",",W","1326.7","W","333.3",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","29",",W","6","","","","20180803","+,,W","20180831","+,,W","20180831","+,,W","10","","20180810",",,W","20180820",",,W","17.2",",W,03,+","0",",,W,31,+","0",",,W,31,+","15.0",",,W,10,","38.3",",W,20,","0.0","W","0.0",",W","29.3",",,,W","","","65",",,,W","39",",,,W","93",",,,W","0",",,,W","29.09",",W","35.54",",,,W","22.63",",,,W","","","","","170",",W","160",",W","","","","","15.7",",W","19.2",",W","",""
"USW00013957","2018-09","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","21.82",",,,W","1014.9",",,,W","1005.7",",,,W","23.03",",,,W","2.5",",W","1573.9","W","247.2",",W","15",",W","10",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","16",",W","17","","1","","20180927",",,W","20180930","+,,W","20180930","+,,W","8","","20180922",",,W","20180918","+,,W","17.2",",W,27,","0",",,W,30,+","0",",,W,30,+","97.3",",,W,22,","36.1",",W,18,+","0.0","W","0.0",",W","231.3",",,,W","","","81",",,,W","58",",,,W","98",",,,W","0",",,,W","26.57",",W","31.02",",,,W","22.12",",,,W","","","","","300",",W","40",",W","","","","","11.2",",W","13.9",",W","",""
"USW00013957","2018-10","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","15.95",",,,W","1017.1",",,,W","1007.6",",,,W","17.43",",,,W","3.1",",W","1675.1","W","101.2",",W","14",",W","13",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","5",",W","21","","2","","20181022",",,W","20181031","+,,W","20181031","+,,W","6","","20181016",",,W","20181006","+,,W","5.6",",W,22,","0",",,W,31,+","0",",,W,31,+","66.8",",,W,16,","32.8",",W,06,+","42.8","W","42.8",",W","221.0",",,,W","","","81",",,,W","55",",,,W","99",",,,W","0",",,,W","20.22",",W","25.32",",,,W","15.11",",,,W","","","","","140",",W","150",",W","","","","","13.4",",W","16.5",",W","",""
"USW00013957","2018-11","32.4473","-93.8244","69.5","SHREVEPORT AIRPORT, LA US","6.83",",,,W","1018.8",",,,W","1009.3",",,,W","9.03",",,,W","3.3",",W","1679.5","W","4.4",",W","10",",W","10",",W","2",",W","0",",W","0",",W","0",",W","4",",W","0",",W","8",",W","0",",W","17","","3","","20181115",",,W","20181130","+,,W","20181114","+,,W","6","","20181112",",,W","20181106",",,W","-2.7",",W,15,","0",",,W,30,+","0",",T,W,14,+","94.5",",,W,12,","25.0",",W,06,","263.2","W","220.4",",W","214.4",",,,W","","","78",",,,W","54",",,,W","98",",,,W","0",",T,,W","11.13",",W","16.72",",,,W","5.54",",,,W","","","","","310",",W","290",",W","","","","","13.4",",W","17.0",",W","",""
