STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,HX04,HX04_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,LX04,LX04_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00257830,1998-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",4,",0",3,",0",0,",0",0,"4,0",2,",0",0,",0",28,",0",6,",0",0,",0",0,",0",,,19980202,",,0",19980228,"+,4,0",19980210,"+,,0",,,19980210,",,0",19980225,",,0",-7.8,",0,02,",0,"4,,0,28,+",51,",,0,10,+",17,",,0,10,",13.3,",0,25,",,,,,-1.1,",,,0,3,3",-2.2,",,,0,5,1",,,,,505.1,",0",-1.1,"1,,,0,3,3",-2.2,",,,0,5,1",,,,,-2.2,",,,0,3,3",-3.3,",,,0,5,1",,,,,-2.2,"1,,,0,3,3",-3.3,",,,0,5,1",,,,,-1.7,",,,0,3,3",-2.9,",,,0,5,1",,,,,,,-1.5,"1,,,0,3,3",-2.6,",,,0,5,1",,,,,,,23.6,",,,0",102,",,,0",0.29,",0",4.92,",,,0",-4.33,",,,0",,
USC00257830,1998-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"3,0",2,"1,0",2,"1,0",0,"1,0",,,2,",0",1,"1,0",22,"1,0",8,"2,0",2,"2,0",0,"2,0",,,19980311,",1,0",,,19980309,",,0",,,19980309,",1,0",19980326,",2,0",-20.6,"1,0,11,",,,102,",,0,09,",7.6,"1,,0,09,",24.4,"2,0,26,",,,,,3.3,"1,,,0,3,3",0.6,",,,0,5,1",,,,,515.3,"2,0",3.3,"1,,,0,3,3",0.6,"1,,,0,5,1",,,,,1.1,"1,,,0,3,3",-2.8,",,,0,5,1",,,,,1.7,"1,,,0,3,3",-1.7,"1,,,0,5,1",,,,,2,"1,,,0,3,3",-1.3,",,,0,5,1",,,,,,,2.6,"1,,,0,3,3",-0.5,"1,,,0,5,1",,,,,,,15,"1,,,0",153,",,,0",0.12,"3,0",6.13,"2,,,0",-5.9,"1,,,0",,
USC00257830,1998-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"1,0",3,",0",2,",0",0,",0",0,",0",0,",0",0,"1,0",22,"1,0",0,",0",2,",0",0,",0",,,19980419,",1,0",19980430,"+,,0",19980430,"+,,0",,,19980413,",,0",19980423,",,0",-6.7,"1,0,19,",0,",,0,30,+",0,",,0,30,+",18,",,0,13,",25,",0,23,",,,,,13.3,"1,,,0,3,3",11.1,"1,,,0,5,1",,,,,381.1,",0",13.9,"1,,,0,3,3",11.7,"1,,,0,5,1",,,,,12.2,"1,,,0,3,3",8.3,"1,,,0,5,1",,,,,12.8,"1,,,0,3,3",9.4,"1,,,0,5,1",,,,,12.9,"1,,,0,3,3",10.4,"1,,,0,5,1",,,,,,,13.5,"1,,,0,3,3",10.9,"1,,,0,5,1",,,,,,,23.6,",,,0",0,",,,0",5.17,"1,0",12.25,",,,0",-1.91,"1,,,0",,
USC00257830,1998-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",1.1,0,1.1,"3,0",9,",0",8,",0",1,",0",0,",0",0,",0",0,"3,0",2,"3,0",0,",0",17,",0",0,",0",,,19980502,",3,0",19980531,"+,,0",19980531,"+,,0",,,19980520,",,0",19980520,",,0",-3.9,"3,0,02,",0,",,0,31,+",0,",,0,31,+",27.2,",,0,20,",29.4,",0,20,",,,,,17.2,"1,,,0,3,3",16.1,"2,,,0,5,1",,,,,156.5,",0",18.3,",,,0,3,3",16.1,"2,,,0,5,1",,,,,16.7,"1,,,0,3,3",15,"2,,,0,5,1",,,,,16.7,",,,0,3,3",15,"2,,,0,5,1",,,,,17.1,"1,,,0,3,3",15.6,"2,,,0,5,1",,,,,,,17.9,",,,0,3,3",15.8,"2,,,0,5,1",,,,,,,71.8,",,,0",0,",,,0",12.85,"3,0",20.52,",,,0",5.19,"3,,,0",,
USC00257830,1998-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",13.9,0,12.8,"2,0",10,",0",5,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,",0",18,",0",2,",0",,,19980604,"+,2,0",19980630,"+,,0",19980630,"+,,0",,,19980608,",,0",19980627,",,0",1.7,"2,0,04,+",0,",,0,30,+",0,",,0,30,+",22.6,",,0,08,",33.3,",0,27,",,,,,22.8,"1,,,0,3,3",22.8,"3,,,0,5,1",,,,,116.3,",0",24.4,"1,,,0,3,3",23.3,"2,,,0,5,1",,,,,18.3,"1,,,0,3,3",20,"3,,,0,5,1",,,,,18.3,"1,,,0,3,3",20,"2,,,0,5,1",,,,,21.7,"1,,,0,3,3",21.6,"3,,,0,5,1",,,,,,,22.6,"1,,,0,3,3",21.6,"2,,,0,5,1",,,,,,,55.3,",,,0",0,",,,0",14.65,"2,0",22.26,",,,0",7.05,"2,,,0",,
USC00257830,1998-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",121.1,0,107.2,"1,0",10,",0",4,",0",2,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",30,",0",8,",0",,,19980731,"+,1,0",19980731,"+,,0",19980731,"+,,0",,,19980726,",,0",19980721,",,0",12.2,"1,0,31,+",0,",,0,31,+",0,",,0,31,+",42.7,",,0,26,",38.3,",0,21,",,,5.3,0,,,,,,,,,5.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,",,,0",0,",,,0",21.88,"1,0",29.45,",,,0",14.31,"1,,,0",,
USC00257830,1998-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",185,0,63.9,"2,0",8,",0",5,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,",0",30,",0",4,",0",,,19980829,"+,2,0",19980831,"+,,0",19980831,"+,,0",,,19980804,",,0",19980831,",,0",10,"2,0,29,+",0,",,0,31,+",0,",,0,31,+",12.2,",,0,04,",34.4,",0,31,",,,13.6,0,27.2,",,,0,3,3",26.7,",,,0,5,1",,,,,8.3,",0",30,",,,0,3,3",27.2,"1,,,0,5,1",,,,,26.1,",,,0,3,3",21.1,",,,0,5,1",,,,,26.7,",,,0,3,3",24.4,"1,,,0,5,1",,,,,26.6,",,,0,3,3",25,",,,0,5,1",,,,,,,29.2,",,,0,3,3",26.4,"1,,,0,5,1",,,,,,,40.9,",,,0",0,",,,0",20.27,"2,0",28.31,",,,0",12.22,"2,,,0",,
USC00257830,1998-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",234.7,0,49.7,"3,0",2,",0",2,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,"1,0",26,"1,0",7,"1,0",,,19980921,",2,0",19980930,"+,,0",19980930,"+,,0",,,19980921,",,0",19980905,",1,0",4.4,"2,0,21,",0,",,0,30,+",0,",,0,30,+",17.3,",,0,21,",35,"1,0,05,",,,56.1,0,28.9,"2,,,0,3,3",28.9,"2,,,0,5,1",,,,,42.5,"1,0",29.4,"1,,,0,3,3",30,",,,0,5,1",,,,,26.1,"2,,,0,3,3",26.1,"2,,,0,5,1",,,,,26.1,"1,,,0,3,3",26.7,",,,0,5,1",,,,,27.8,"2,,,0,3,3",26.9,"2,,,0,5,1",,,,,,,28.2,"1,,,0,3,3",27.9,",,,0,5,1",,,,,,,25.9,",,,0",0,",,,0",18.56,"3,0",27.59,"1,,,0",9.53,"2,,,0",,
USC00257830,1998-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",234.7,0,0,"2,0",6,",0",5,",0",0,",0",,,0,",0",0,"1,0",11,"1,0",0,"1,0",4,"1,0",0,"1,0",,,19981021,",1,0",,,19981031,"+,,0",,,19981028,",,0",19981014,",1,0",-3.3,"1,0,21,",,,0,",,0,31,+",16,",,0,28,",23.9,"1,0,14,",,,363.2,0,17.2,"2,,,0,3,3",,,,,,,307.1,"1,0",17.8,"2,,,0,3,3",,,,,,,15,"2,,,0,3,3",,,,,,,15,"2,,,0,3,3",,,,,,,15.8,"2,,,0,3,3",,,,,,,,,15.9,"2,,,0,3,3",,,,,,,,,59.9,",,,0",0,",,,0",7.79,"2,0",13.93,"1,,,0",1.65,"1,,,0",,
USC00257830,1998-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",234.7,0,0,"3,0",4,",0",3,",0",0,",0",,,1,"1,0",0,"1,0",28,"1,0",3,"2,0",2,"2,0",0,"2,0",,,19981111,",1,0",,,19981103,",1,0",,,19981103,",,0",19981128,"+,2,0",-9.4,"1,0,11,",,,140,"1,,0,03,",19.3,",,0,03,",21.1,"2,0,28,+",,,770.3,0,3.3,"1,,,0,3,3",-1.1,"1,,,0,5,1",,,,,407.1,"2,0",7.2,"1,,,0,3,3",1.7,"1,,,0,5,1",,,,,2.8,"1,,,0,3,3",-4.4,"1,,,0,5,1",,,,,5.6,"1,,,0,3,3",0.6,"1,,,0,5,1",,,,,2.9,"1,,,0,3,3",-3.6,"1,,,0,5,1",,,,,,,6.2,"1,,,0,3,3",1.2,"1,,,0,5,1",,,,,,,36.1,",,,0",140,"1,,,0",3.3,"3,0",9.75,"2,,,0",-3.14,"1,,,0",,
USC00257830,1998-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",234.7,0,0,"3,0",2,"1,0",0,"1,0",0,"1,0",,,0,"3,0",3,"2,0",29,"2,0",6,"2,0",0,"2,0",0,"2,0",,,19981222,",2,0",,,19981231,"+,3,0",,,19981220,",1,0",19981202,",2,0",-27.8,"2,0,22,",,,0,"3,,0,31,+",2,"1,,0,20,",17.2,"2,0,02,",,,1325.3,0,-2.2,",,,0,3,3",-2.8,",,,0,5,1",,,,,555,"2,0",-2.2,"2,,,0,3,3",-2.8,"1,,,0,5,1",,,,,-4.4,",,,0,3,3",-4.4,",,,0,5,1",,,,,-4.4,"2,,,0,3,3",-4.4,"1,,,0,5,1",,,,,-3.1,",,,0,3,3",-3.6,",,,0,5,1",,,,,,,-3,"2,,,0,3,3",-3.6,"1,,,0,5,1",,,,,,,3.8,"1,,,0",0,"3,,,0",-1.68,"3,0",5.35,"2,,,0",-8.7,"2,,,0",,
USC00257830,1999-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"3,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",28,"2,0",5,"1,0",0,"1,0",0,"1,0",,,19990104,"+,2,0",19990131,"+,,0",19990131,"+,,0",,,19990124,",,0",19990112,",1,0",-12.2,"2,0,04,+",0,",,0,31,+",0,",,0,31,+",2,",,0,24,",14.4,"1,0,12,",,,1847.1,0,-0.6,"1,,,0,3,3",-3.9,",,,0,5,1",,,,,521.8,"1,0",0.6,",,,0,3,3",-3.3,",,,0,5,1",,,,,-2.2,"1,,,0,3,3",-4.4,",,,0,5,1",,,,,-2.2,",,,0,3,3",-3.9,",,,0,5,1",,,,,-1.3,"1,,,0,3,3",-4,",,,0,5,1",,,,,,,-0.8,",,,0,3,3",-3.6,",,,0,5,1",,,,,,,2,",,,0",0,",,,0",-0.66,"3,0",5.68,"1,,,0",-6.99,"2,,,0",,
USC00257830,1999-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",1,",0",1,",0",0,",0",0,"3,0",1,",0",0,",0",27,",0",1,",0",0,",0",0,",0",,,19990221,",,0",19990228,"+,3,0",19990211,",,0",,,19990211,",,0",19990211,",,0",-12.8,",0,21,",0,"3,,0,28,+",25,",,0,11,",2.5,",,0,11,",20,",0,11,",,,2298.4,0,-1.1,",,,0,3,3",-0.6,"3,,,0,5,1",,,,,451.3,",0",-1.1,"1,,,0,3,3",-0.6,"4,,,0,5,1",,,,,-2.2,",,,0,3,3",-2.8,"3,,,0,5,1",,,,,-1.7,"1,,,0,3,3",-2.2,"4,,,0,5,1",,,,,-1.5,",,,0,3,3",-1.3,"3,,,0,5,1",,,,,,,-1.3,"1,,,0,3,3",-1,"4,,,0,5,1",,,,,,,2.5,",,,0",25,",,,0",2.21,",0",9.75,",,,0",-5.32,",,,0",,
USC00257830,1999-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"1,0",4,",0",2,",0",0,",0",0,"5,0",2,",0",0,"1,0",28,"1,0",2,",0",3,",0",0,",0",,,19990303,",1,0",19990331,"+,5,0",19990305,",,0",,,19990305,",,0",19990331,",,0",-10.6,"1,0,03,",0,"5,,0,31,+",38,",,0,05,",3.8,",,0,05,",23.3,",0,31,",,,2754.3,0,14.4,"4,,,0,3,3",15.6,"4,,,0,5,1",,,,,455.9,",0",14.4,"2,,,0,3,3",15.6,"2,,,0,5,1",,,,,12.2,"4,,,0,3,3",12.8,"4,,,0,5,1",,,,,12.2,"2,,,0,3,3",12.8,"2,,,0,5,1",,,,,13.7,"4,,,0,3,3",13.7,"4,,,0,5,1",,,,,,,13.9,"2,,,0,3,3",13.8,"2,,,0,5,1",,,,,,,10.6,",,,0",63,",,,0",3.2,"1,0",11.53,",,,0",-5.12,"1,,,0",,
USC00257830,1999-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,"2,0",12,",0",10,",0",0,",0",0,"4,0",1,",0",0,"2,0",18,"2,0",0,",0",2,",0",0,",0",,,19990405,",2,0",19990430,"+,4,0",19990402,",,0",,,19990421,",,0",19990420,",,0",-9.4,"2,0,05,",0,"4,,0,30,+",25,",,0,02,",16.5,",,0,21,",22.8,",0,20,",,,3131.3,0,13.9,",,,0,3,3",12.8,"2,,,0,5,1",,,,,377,",0",14.4,"2,,,0,3,3",12.8,"4,,,0,5,1",,,,,12.2,",,,0,3,3",10.6,"2,,,0,5,1",,,,,12.8,"2,,,0,3,3",10.6,"4,,,0,5,1",,,,,13.2,",,,0,3,3",11.3,"2,,,0,5,1",,,,,,,13.6,"2,,,0,3,3",11.6,"4,,,0,5,1",,,,,,,100.9,",,,0",25,",,,0",4.94,"2,0",11.31,",,,0",-1.43,"2,,,0",,
USC00257830,1999-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",11,",0",8,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",12,",0",0,",0",,,19990511,",,0",19990531,"+,,0",19990531,"+,,0",,,19990522,",,0",19990530,",,0",-3.9,",0,11,",0,",,0,31,+",0,",,0,31,+",15.5,",,0,22,",25.6,",0,30,",,,3351.4,0,18.9,"1,,,0,3,3",17.8,"1,,,0,5,1",,,,,220.1,",0",18.9,",,,0,3,3",17.8,"1,,,0,5,1",,,,,16.1,"1,,,0,3,3",15.6,"1,,,0,5,1",,,,,18.3,",,,0,3,3",15.6,"1,,,0,5,1",,,,,17.9,"1,,,0,3,3",16.9,"1,,,0,5,1",,,,,,,18.6,",,,0,3,3",17,"1,,,0,5,1",,,,,,,60,",,,0",0,",,,0",11.23,",0",17.96,",,,0",4.5,",,,0",,
USC00257830,1999-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",33.9,0,33.9,"1,0",8,",0",5,",0",1,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",27,",0",2,",0",,,19990616,",1,0",19990630,"+,,0",19990630,"+,,0",,,19990627,",,0",19990626,",,0",3.9,"1,0,16,",0,",,0,30,+",0,",,0,30,+",43.2,",,0,27,",34.4,",0,26,",,,3400,0,23.9,"2,,,0,3,3",23.3,"2,,,0,5,1",,,,,48.6,",0",23.9,"1,,,0,3,3",23.3,"1,,,0,5,1",,,,,18.3,"2,,,0,3,3",20,"2,,,0,5,1",,,,,18.3,"1,,,0,3,3",20,"1,,,0,5,1",,,,,21.9,"2,,,0,3,3",21.3,"2,,,0,5,1",,,,,,,22.4,"1,,,0,3,3",21.3,"1,,,0,5,1",,,,,,,84.6,",,,0",0,",,,0",17.91,"1,0",26,",,,0",9.81,"1,,,0",,
USC00257830,1999-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",172.1,0,138.2,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",10,",0",,,19990710,",,0",19990731,"+,,0",19990731,"+,,0",,,19990720,",,0",19990714,",,0",8.3,",0,10,",0,",,0,31,+",0,",,0,31,+",12.7,",,0,20,",36.1,",0,14,",,,5,0,28.9,"5,,,0,3,3",27.8,"3,,,0,5,1",,,,,5,",0",27.8,"3,,,0,5,1",,,,,,,20,"5,,,0,3,3",21.1,"3,,,0,5,1",,,,,21.1,"3,,,0,5,1",,,,,,,25.9,"5,,,0,3,3",24.4,"3,,,0,5,1",,,,,,,24.6,"3,,,0,5,1",,,,,,,,,38.9,",,,0",0,",,,0",22.63,",0",30.22,",,,0",15.04,",,,0",,
USC00257830,1999-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",261.7,0,89.6,",0",8,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",4,",0",,,19990813,",,0",19990831,"+,,0",19990831,"+,,0",,,19990822,",,0",19990827,",,0",10,",0,13,",0,",,0,31,+",0,",,0,31,+",41.1,",,0,22,",33.9,",0,27,",,,15.6,0,,,,,,,,,10.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,",,,0",0,",,,0",20.88,",0",28.29,",,,0",13.47,",,,0",,
USC00257830,1999-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",271.4,0,9.7,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",18,",0",1,",0",,,19990929,",,0",19990930,"+,,0",19990930,"+,,0",,,19990902,",,0",19990901,",,0",-2.8,",0,29,",0,",,0,30,+",0,",,0,30,+",14.2,",,0,02,",32.2,",0,01,",,,163.9,0,,,,,,,,,148.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,",,,0",0,",,,0",13.71,",0",21.26,",,,0",6.17,",,,0",,
USC00257830,1999-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",271.4,0,0,"1,0",0,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",18,"1,0",0,",0",11,",0",0,",0",,,19991016,",1,0",19991031,"+,,0",19991031,"+,1,0",,,19991015,",,0",19991012,",,0",-10.6,"1,0,16,",0,",,0,31,+",0,"1,,0,31,+",0,",T,0,15,",28.3,",0,12,",,,443.3,0,,,,,,,,,279.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",T,,0",0,"1,,,0",8.99,"1,0",18.69,",,,0",-0.7,"1,,,0",,
USC00257830,1999-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",271.4,0,0,"2,0",2,"1,0",1,"1,0",0,"1,0",0,"1,0",0,"1,0",0,"1,0",22,"1,0",2,"1,0",11,"1,0",0,"1,0",,,19991124,"+,1,0",19991130,"+,1,0",19991130,"+,1,0",,,19991123,",1,0",19991109,",1,0",-12.2,"1,0,24,+",0,"1,,0,30,+",0,"1,,0,30,+",5.1,"1,,0,23,",24.4,"1,0,09,",,,787.6,0,,,,,,,,,344.3,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,"1,,,0",0,"1,,,0",6.03,"2,0",15.55,"1,,,0",-3.5,"1,,,0",,
USC00257830,2000-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,,,5,"4,0",3,"4,0",0,"4,0",,,4,"1,0",,,,,,,,,,,,,,,,,20000104,",1,0",,,20000104,",4,0",,,,,,,76,"1,,0,04,",4.8,"4,,0,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,"4,,,0",164,"1,,,0",,,,,,,,
USC00257830,2000-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,"5,0",2,",0",2,",0",0,",0",,,2,",0",0,"5,0",22,"5,0",2,",0",0,",0",0,",0",,,20000201,",5,0",,,20000218,"+,,0",,,20000218,",,0",20000229,"+,,0",-11.1,"5,0,01,",,,51,",,0,18,+",4.6,",,0,18,",17.8,",0,29,+",,,,,,,,,,,,,386.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,",,,0",102,",,,0",1.96,"5,0",8.51,",,,0",-4.58,"5,,,0",,
USC00257830,2000-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,"5,0",6,",0",2,",0",1,",0",,,1,"1,0",0,"3,0",26,"3,0",4,"2,0",0,"2,0",0,"2,0",,,20000311,",3,0",,,20000309,",1,0",,,20000308,",,0",20000306,",2,0",-8.9,"3,0,11,",,,51,"1,,0,09,",49.5,",,0,08,",19.4,"2,0,06,",,,,,,,,,,,,,396.9,"2,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,",,,0",51,"1,,,0",3.34,"5,0",9.83,"2,,,0",-3.16,"3,,,0",,
USC00257830,2000-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,"3,0",4,",0",2,",0",1,",0",0,",0",0,",0",0,"3,0",14,"3,0",0,",0",11,",0",0,",0",,,20000411,",3,0",20000430,"+,,0",20000430,"+,,0",,,20000430,",,0",20000414,",,0",-8.3,"3,0,11,",0,",,0,30,+",0,",,0,30,+",47,",,0,30,",25,",0,14,",,,,,,,,,,,,,254.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,",,,0",0,",,,0",8.56,"3,0",16.63,",,,0",0.5,"3,,,0",,
USC00257830,2000-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,11.7,"2,0",6,",0",3,",0",0,",0",0,",0",0,",0",0,"2,0",3,"2,0",0,",0",16,",0",2,",0",,,20000513,",2,0",20000531,"+,,0",20000531,"+,,0",,,20000518,",,0",20000530,",,0",-2.2,"2,0,13,",0,",,0,31,+",0,",,0,31,+",23.6,",,0,18,",32.8,",0,30,",,,,,,,,,,,,,154.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,",,,0",0,",,,0",13.49,"2,0",20.83,",,,0",6.16,"2,,,0",,
USC00257830,2000-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,49.5,",0",7,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",8,",0",,,20000621,"+,,0",20000630,"+,,0",20000630,"+,,0",,,20000624,",,0",20000609,",,0",4.4,",0,21,+",0,",,0,30,+",0,",,0,30,+",12.2,",,0,24,",35.6,",0,09,",,,,,,,,,,,,,57.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,",,,0",0,",,,0",18.06,",0",26.59,",,,0",9.54,",,,0",,
USC00257830,2000-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,157.3,",0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",18,",0",,,20000722,",,0",20000731,"+,,0",20000731,"+,,0",,,20000706,",,0",20000716,",,0",9.4,",0,22,",0,",,0,31,+",0,",,0,31,+",14,",,0,06,",37.8,",0,16,",,,0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,",,,0",0,",,,0",23.41,",0",32.25,",,,0",14.57,",,,0",,
USC00257830,2000-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,155.1,",0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",21,",0",,,20000831,"+,,0",20000831,"+,,0",20000831,"+,,0",,,20000819,",,0",20000809,"+,,0",11.1,",0,31,+",0,",,0,31,+",0,",,0,31,+",4.6,",,0,19,",35.6,",0,09,+",,,0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,",,,0",0,",,,0",23.34,",0",32.28,",,,0",14.39,",,,0",,
USC00257830,2000-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,32.8,",0",5,",0",3,",0",1,",0",0,",0",0,",0",0,",0",4,",0",0,",0",20,",0",4,",0",,,20000924,",,0",20000930,"+,,0",20000930,"+,,0",,,20000920,",,0",20000918,",,0",-2.2,",0,24,",0,",,0,30,+",0,",,0,30,+",29,",,0,20,",33.9,",0,18,",,,109.9,0,,,,,,,,,109.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,",,,0",0,",,,0",15.76,",0",24.08,",,,0",7.44,",,,0",,
USC00257830,2000-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,"1,0",4,",0",3,",0",0,",0",0,",0",0,",0",0,"1,0",10,"1,0",1,",0",7,",0",0,",0",,,20001007,",1,0",20001031,"+,,0",20001031,"+,,0",,,20001027,",,0",20001003,",,0",-7.2,"1,0,07,",0,",,0,31,+",0,",,0,31,+",17.3,",,0,27,",24.4,",0,03,",,,400.2,0,,,,,,,,,290.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,",,,0",0,",,,0",8.67,"1,0",16.11,",,,0",1.24,"1,,,0",,
