"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00415410","1997-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.6",",,,0,0,2","  28.3",",,,0,0,3","","","  36.1",",,,0,0,2","  32.2",",,,0,0,3","  22.2",",,,0,0,2","  21.1",",,,0,0,3","  27.2",",,,0,0,2","  24.4",",,,0,0,3","  27.7",",,,0,0,2","  25.5",",,,0,0,3","  34.1",",,,0,0,2","  29.7",",,,0,0,3","","","","","","","","","","","",""
"USC00415410","1997-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.6",",,,0,0,2","  27.2","1,,,0,0,3","","","  36.7",",,,0,0,2","  30.6","1,,,0,0,3","  18.9",",,,0,0,2","  18.9","1,,,0,0,3","  23.9",",,,0,0,2","  22.2","1,,,0,0,3","  26.0",",,,0,0,2","  23.8","1,,,0,0,3","  31.7",",,,0,0,2","  27.7","1,,,0,0,3","","","","","","","","","","","",""
"USC00415410","1997-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  11.7",",,,0,0,2","   8.3",",,,0,0,3","","","  14.4",",,,0,0,2","  10.6",",,,0,0,3","   2.8",",,,0,0,2","   0.6",",,,0,0,3","   5.0",",,,0,0,2","   1.7",",,,0,0,3","   6.3",",,,0,0,2","   3.9",",,,0,0,3","   9.6",",,,0,0,2","   6.1",",,,0,0,3","","","","","","","","","","","",""
"USC00415410","1998-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  12.2",",,,0,0,2","   7.8",",,,0,0,3","","","  13.3",",,,0,0,2","   8.3",",,,0,0,3","   5.0",",,,0,0,2","   1.7",",,,0,0,3","   7.8",",,,0,0,2","   3.3",",,,0,0,3","   8.0",",,,0,0,2","   4.8",",,,0,0,3","  11.4",",,,0,0,2","   6.8",",,,0,0,3","","","","","","","","","","","",""
"USC00415410","1998-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.9",",,,0,0,2","  15.6",",,,0,0,3","","","  23.9",",,,0,0,2","  18.3",",,,0,0,3","   6.7",",,,0,0,2","   4.4",",,,0,0,3","  11.1",",,,0,0,2","   6.1",",,,0,0,3","  11.1",",,,0,0,2","   8.2",",,,0,0,3","  16.6",",,,0,0,2","  11.3",",,,0,0,3","","","","","","","","","","","",""
"USC00415410","1998-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  22.8",",,,0,0,2","  20.0","1,,,0,0,3","","","  28.9",",,,0,0,2","  23.9","1,,,0,0,3","  14.4",",,,0,0,2","  11.7","1,,,0,0,3","  18.9",",,,0,0,2","  15.6","1,,,0,0,3","  17.7",",,,0,0,2","  14.9","1,,,0,0,3","  23.6",",,,0,0,2","  18.6","1,,,0,0,3","","","","","","","","","","","",""
"USC00415410","1998-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.0",",,,0,3,2","  26.7",",,,0,3,3","","","  35.0",",,,0,3,2","  30.0",",,,0,3,3","  17.8",",,,0,3,2","  15.6",",,,0,3,3","  25.6",",,,0,3,2","  19.4",",,,0,3,3","  24.6",",,,0,3,2","  21.6",",,,0,3,3","  29.8",",,,0,3,2","  24.8",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  31.7","1,,,0,3,2","  30.6","1,,,0,3,3","","","  39.4","1,,,0,3,2","  33.9","1,,,0,3,3","  23.3","1,,,0,3,2","  21.7","1,,,0,3,3","  31.1","1,,,0,3,2","  26.1","1,,,0,3,3","  28.6","1,,,0,3,2","  26.4","1,,,0,3,3","  36.0","1,,,0,3,2","  30.8","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  34.4",",,,0,3,2","  31.1",",,,0,3,3","","","  41.7",",,,0,3,2","  36.1",",,,0,3,3","  29.4",",,,0,3,2","  27.2",",,,0,3,3","  35.0",",,,0,3,2","  30.6",",,,0,3,3","  32.7",",,,0,3,2","  30.0",",,,0,3,3","  39.0",",,,0,3,2","  33.9",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  31.1",",,,0,3,2","  28.9","1,,,0,3,3","","","  38.9",",,,0,3,2","  33.9","1,,,0,3,3","  23.9",",,,0,3,2","  22.2","1,,,0,3,3","  26.7",",,,0,3,2","  24.4","1,,,0,3,3","  28.0",",,,0,3,2","  25.9","1,,,0,3,3","  33.4",",,,0,3,2","  29.6","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.0",",,,0,3,2","  27.2",",,,0,3,3","","","  35.0",",,,0,3,2","  31.1",",,,0,3,3","  25.0",",,,0,3,2","  23.9",",,,0,3,3","  30.0",",,,0,3,2","  26.7",",,,0,3,3","  28.1",",,,0,3,2","  25.7",",,,0,3,3","  33.3",",,,0,3,2","  29.1",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  28.9","1,,,0,3,2","  26.7","2,,,0,3,3","","","  33.9","1,,,0,3,2","  29.4","3,,,0,3,3","  16.1","1,,,0,3,2","  15.0","2,,,0,3,3","  20.0","1,,,0,3,2","  16.1","3,,,0,3,3","  21.2","1,,,0,3,2","  19.6","2,,,0,3,3","  25.9","1,,,0,3,2","  22.0","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.3",",,,0,3,2","  14.4","1,,,0,3,3","","","  21.1",",,,0,3,2","  18.3","1,,,0,3,3","  10.6",",,,0,3,2","   9.4","1,,,0,3,3","  12.8",",,,0,3,2","  10.6","1,,,0,3,3","  13.9",",,,0,3,2","  11.7","1,,,0,3,3","  17.5",",,,0,3,2","  13.8","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1998-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  16.7","2,,,0,3,2","  12.2","4,,,0,3,3","","","  17.8","3,,,0,3,2","  13.9","5,,,0,3,3","   3.3","2,,,0,3,2","  -0.6","4,,,0,3,3","   3.3","3,,,0,3,2","   2.2","5,,,0,3,3","   9.1","2,,,0,3,2","   6.9","4,,,0,3,3","  12.9","3,,,0,3,2","   8.9","5,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  12.8","3,,,0,3,2","   9.4","3,,,0,3,3","","","  16.1","4,,,0,3,2","  10.6","3,,,0,3,3","   4.4","3,,,0,3,2","   3.3","3,,,0,3,3","   7.8","4,,,0,3,2","   3.9","3,,,0,3,3","   7.7","3,,,0,3,2","   6.1","3,,,0,3,3","  12.2","4,,,0,3,2","   8.1","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.0","2,,,0,3,2","  12.2","1,,,0,3,3","","","  18.9","1,,,0,3,2","  13.9","1,,,0,3,3","   6.7","2,,,0,3,2","   2.8","1,,,0,3,3","  10.0","1,,,0,3,2","   5.6","1,,,0,3,3","  10.5","2,,,0,3,2","   8.4","1,,,0,3,3","  15.2","1,,,0,3,2","  10.5","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  16.1","2,,,0,3,2","  13.9","3,,,0,3,3","","","  21.1","2,,,0,3,2","  16.1","4,,,0,3,3","   7.2","2,,,0,3,2","   5.0","3,,,0,3,3","  10.0","2,,,0,3,2","   6.7","4,,,0,3,3","  12.3","2,,,0,3,2","  10.4","3,,,0,3,3","  16.8","2,,,0,3,2","  13.0","4,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,3,2","  21.1","2,,,0,3,3","","","  29.4",",,,0,3,2","  24.4","2,,,0,3,3","  14.4",",,,0,3,2","  13.3","2,,,0,3,3","  18.9",",,,0,3,2","  16.1","2,,,0,3,3","  18.2",",,,0,3,2","  17.0","2,,,0,3,3","  23.6",",,,0,3,2","  19.5","2,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  28.9",",,,1,3,2","  26.7",",,,2,3,3","","","  33.9",",,,1,3,2","  29.4",",,,2,3,3","  15.0",",,,1,3,2","  14.4",",,,2,3,3","  17.8",",,,1,3,2","  16.7",",,,2,3,3","  21.4",",,,1,3,2","  20.7",",,,2,3,3","  26.6",",,,1,3,2","  23.2",",,,2,3,3","","","","","","","","","","","",""
"USC00415410","1999-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.6",",,,0,3,2","  28.9",",,,0,3,3","","","  35.0",",,,0,3,2","  31.7",",,,0,3,3","  21.7",",,,0,3,2","  19.4",",,,0,3,3","  25.6",",,,0,3,2","  23.3",",,,0,3,3","  26.6",",,,0,3,2","  24.8",",,,0,3,3","  32.0",",,,0,3,2","  27.9",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  32.8",",,,0,3,2","  32.2",",,,0,3,3","","","  38.9",",,,0,3,2","  35.0",",,,0,3,3","  23.9",",,,0,3,2","  23.9",",,,0,3,3","  31.1",",,,0,3,2","  27.8",",,,0,3,3","  29.9",",,,0,3,2","  28.7",",,,0,3,3","  36.1",",,,0,3,2","  32.4",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  34.4",",,,0,3,2","  33.9",",,,0,3,3","","","  39.4",",,,0,3,2","  36.7",",,,0,3,3","  29.4",",,,0,3,2","  29.4",",,,0,3,3","  32.8",",,,0,3,2","  31.7",",,,0,3,3","  32.6",",,,0,3,2","  31.6",",,,0,3,3","  37.8",",,,0,3,2","  34.6",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  32.2","1,,,0,3,2","  31.1","3,,,0,3,3","","","  37.8","1,,,0,3,2","  33.9","3,,,0,3,3","  17.8","1,,,0,3,2","  17.8","3,,,0,3,3","  22.8","1,,,0,3,2","  21.1","3,,,0,3,3","  26.3","1,,,0,3,2","  25.5","3,,,0,3,3","  30.8","1,,,0,3,2","  27.9","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  24.4",",,,,3,2","  22.2",",,,1,3,3","","","  27.2",",,,,3,2","  23.9",",,,1,3,3","  12.8",",,,,3,2","  12.8",",,,1,3,3","  16.1",",,,,3,2","  14.4",",,,1,3,3","  19.0",",,,,3,2","  18.5",",,,1,3,3","  23.7",",,,,3,2","  20.8",",,,1,3,3","","","","","","","","","","","",""
"USC00415410","1999-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.9",",,,0,3,2","  17.8",",,,0,3,3","","","  23.3",",,,0,3,2","  20.6",",,,0,3,3","  10.0",",,,0,3,2","  10.0",",,,0,3,3","  15.6",",,,0,3,2","  12.8",",,,0,3,3","  15.5",",,,0,3,2","  15.0",",,,0,3,3","  20.0",",,,0,3,2","  17.0",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","1999-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.6",",,,0,3,2","  13.3","1,,,0,3,3","","","  17.8",",,,0,3,2","  15.0","1,,,0,3,3","   5.0",",,,0,3,2","   3.9","1,,,0,3,3","   6.7",",,,0,3,2","   4.4","1,,,0,3,3","   8.1",",,,0,3,2","   6.6","1,,,0,3,3","  10.7",",,,0,3,2","   8.2","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  13.3",",,,2,3,2","","","","","  16.1",",,,2,3,2","","","   4.4",",,,2,3,2","","","   8.3",",,,2,3,2","","","   9.4",",,,2,3,2","","","  12.6",",,,2,3,2","","","","","","","","","","","","","",""
"USC00415410","2000-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  16.7","3,,,0,3,2","  13.9","3,,,0,3,3","","","  20.0","2,,,0,3,2","  14.4","4,,,0,3,3","   5.0","3,,,0,3,2","   2.8","3,,,0,3,3","   9.4","2,,,0,3,2","   4.4","4,,,0,3,3","  11.6","3,,,0,3,2","   8.7","3,,,0,3,3","  15.5","2,,,0,3,2","  10.7","4,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.3",",,,0,3,2","  15.0","3,,,0,3,3","","","  22.8",",,,0,3,2","  17.8","3,,,0,3,3","  10.0",",,,0,3,2","   8.3","3,,,0,3,3","  14.4",",,,0,3,2","  11.1","3,,,0,3,3","  14.2",",,,0,3,2","  11.4","3,,,0,3,3","  19.0",",,,0,3,2","  14.1","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  24.4","1,,,0,3,2","  21.1","3,,,0,3,3","","","  28.3","1,,,0,3,2","  24.4","3,,,0,3,3","   9.4","1,,,0,3,2","   8.3","3,,,0,3,3","  11.7","1,,,0,3,2","  10.0","3,,,0,3,3","  17.7","1,,,0,3,2","  16.0","3,,,0,3,3","  22.5","1,,,0,3,2","  19.1","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  31.7",",,,0,3,2","  28.3",",,,0,3,3","","","  36.7",",,,0,3,2","  36.1",",,,0,3,3","  20.6",",,,0,3,2","  20.0",",,,0,3,3","  26.7",",,,0,3,2","  21.7",",,,0,3,3","  26.3",",,,0,3,2","  24.2",",,,0,3,3","  32.0",",,,0,3,2","  27.7",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.6",",,,0,3,2","  27.2","3,,,0,3,3","","","  36.1","1,,,0,3,2","  31.1","2,,,0,3,3","  23.3",",,,0,3,2","  21.1","3,,,0,3,3","  24.4","1,,,0,3,2","  21.7","2,,,0,3,3","  26.2",",,,0,3,2","  23.9","3,,,0,3,3","  30.5","1,,,0,3,2","  26.6","2,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  32.2","1,,,0,3,2","  30.0","1,,,0,3,3","","","  37.2",",,,0,3,2","  32.8","1,,,0,3,3","  27.8","1,,,0,3,2","  24.4","1,,,0,3,3","  30.0",",,,0,3,2","  25.6","1,,,0,3,3","  30.2","1,,,0,3,2","  27.7","1,,,0,3,3","  34.6",",,,0,3,2","  30.1","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  34.4",",,,0,3,2","  32.8",",,,0,3,3","","","  41.7",",,,0,3,2","  35.6",",,,0,3,3","  31.7",",,,0,3,2","  28.9",",,,0,3,3","  35.0",",,,0,3,2","  30.6",",,,0,3,3","  33.0",",,,0,3,2","  30.6",",,,0,3,3","  37.7",",,,0,3,2","  33.1",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  34.4",",,,0,3,2","  33.3","1,,,0,3,3","","","  38.9",",,,0,3,2","  35.0",",,,0,3,3","  24.4",",,,0,3,2","  22.2","1,,,0,3,3","  27.2",",,,0,3,2","  23.9",",,,0,3,3","  30.8",",,,0,3,2","  28.8","1,,,0,3,3","  34.8",",,,0,3,2","  30.8",",,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  29.4",",,,0,3,2","","","","","  33.9",",,,0,3,2","","","  14.4",",,,0,3,2","","","  18.3",",,,0,3,2","","","  21.2",",,,0,3,2","","","  24.2",",,,0,3,2","","","","","","","","","","","","","",""
"USC00415410","2000-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,3,2","  13.9","1,,,0,3,3","","","  20.6",",,,0,3,2","  16.1","1,,,0,3,3","   6.1",",,,0,3,2","   3.3","1,,,0,3,3","   8.9",",,,0,3,2","   4.4","1,,,0,3,3","  10.3",",,,0,3,2","   7.1","1,,,0,3,3","  13.1",",,,0,3,2","   8.5","1,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2000-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  10.0","3,,,0,3,2","","","","","  12.2","2,,,0,3,2","   7.8","4,,,0,3,3","   0.6","3,,,0,3,2","","","   5.0","2,,,0,3,2","  -1.1","4,,,0,3,3","   5.9","3,,,0,3,2","","","   8.3","2,,,0,3,2","   3.3","4,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2001-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   8.3","2,,,0,3,2","","","","","  10.0","2,,,0,3,2","","","   3.9","2,,,0,3,2","","","   4.4","2,,,0,3,2","","","   6.0","2,,,0,3,2","","","   7.4","2,,,0,3,2","","","","","","","","","","","","","",""
"USC00415410","2001-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  13.3","3,,,0,3,2","   9.4","3,,,0,3,3","","","  14.4","2,,,0,3,2","  10.0","3,,,0,3,3","   5.0","3,,,0,3,2","   2.2","3,,,0,3,3","   7.2","2,,,0,3,2","   3.3","3,,,0,3,3","   9.3","3,,,0,3,2","   5.8","3,,,0,3,3","  11.8","2,,,0,3,2","   7.1","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2001-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  14.4","3,,,0,3,2","  13.3","2,,,0,3,3","","","  20.6","2,,,0,3,2","  16.1","3,,,0,3,3","   3.3","3,,,0,3,2","   4.4","2,,,0,3,3","   5.0","2,,,0,3,2","   6.1","3,,,0,3,3","   9.6","3,,,0,3,2","   7.9","2,,,0,3,3","  13.6","2,,,0,3,2","  10.2","3,,,0,3,3","","","","","","","","","","","",""
"USC00415410","2001-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.8",",,,0,3,2","  18.9",",,,0,3,3","","","  27.8",",,,0,3,2","  23.9",",,,0,3,3","   7.2",",,,0,3,2","  10.0",",,,0,3,3","  16.7",",,,0,3,2","  16.1",",,,0,3,3","  13.6",",,,0,3,2","  15.5",",,,0,3,3","  24.2",",,,0,3,2","  20.5",",,,0,3,3","","","","","","","","","","","",""
